           1  -2.3158417847463239E+077  -1.2255336665270799E+074   1.1466800742868882E+214  -1.1460729347512874E+214   1.1466800742868882E+214   8.1152349264591271E-003   9.2788136469071185E-003   1.0358361994108891E-002   1.1344103411059967E-002   1.2227110870842621E-002   1.2999387721163965E-002   1.3653940103277459E-002   1.1466800745481709E+214  -1.1460729350124319E+214   2.2933601488350591E+214  -1.1460729347512874E+214   1.1466800742868882E+214  -1.2255336665173097E+074  -2.3158417847463337E+077  -1.2255336665425065E+074  -2.3146162510797968E+077  -2.3146162510797968E+077  -1.2255336665270799E+074  -1.2255336665270799E+074  -2.3146162510797968E+077   1.3339772437713657E-322   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           2  -2.3158417847463239E+077   1.1460732560469589E+214  -1.1442528013271716E+214   1.1436463043829132E+214  -1.1442528013271716E+214   1.1460732560469589E+214   9.1100747070164551E-003   1.0169991035449494E-002   1.1137806350203443E-002   1.2004755965917959E-002   1.2762988652622679E-002   1.1460732563081033E+214  -1.1442528015879008E+214   2.2897195606904635E+214  -2.2885056029150719E+214   2.2897195606910165E+214  -1.1442528013271716E+214   1.1460732560469589E+214   2.3109409471746795E+077  -2.3121671293884339E+077  -2.3170660213184120E+077  -2.3170660213183971E+077   1.2242365720729628E+074   1.2242365720729628E+074  -3.6746553579003211E+074  -2.3133913659604968E+077   1.3339772437713657E-322   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           3  -2.3158417847463239E+077  -1.1424342733612424E+214   1.1406167087722421E+214  -1.1400111748648582E+214   1.1406167087722421E+214  -1.1424342733612424E+214   1.1454667589326726E+214   9.8895678025774630E-003   1.0830696968008322E-002   1.1673741664521993E-002   1.1454667591936791E+214  -1.1424342736215573E+214   2.2860834679648165E+214  -2.2824454484858630E+214   2.2812334178043871E+214  -2.2824454484864160E+214   2.2860834679659207E+214  -1.1424342733612424E+214   1.1454667589326726E+214  -7.3434772228312216E+074  -2.3146194920999000E+077  -2.4523630546895358E+074  -2.3133894216916501E+077  -1.2222926464342969E+074   3.6688215217326430E+074  -6.1211845764072664E+074  -2.3121671290452153E+077   1.3339772437713657E-322   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           4  -2.3158417847463239E+077  -7.2692995674045098E+211  -1.1357775673671322E+214   1.1351733159232390E+214  -1.1357775673671322E+214   1.1375912832066868E+214  -1.1406173496640226E+214   1.1448605827740914E+214   1.0425555022781646E-002   1.1448605830349595E+214  -1.1406173499239232E+214   2.2824518662399899E+214  -2.2763949172899531E+214   2.2727645993885902E+214  -2.2715551349930641E+214   2.2727645993891375E+214  -2.2763949172910563E+214   2.2824518662416456E+214  -1.1406173496640226E+214   1.1448605827740914E+214   2.3048255912892192E+077  -2.3084963653126247E+077  -7.3454194337248697E+074  -2.3097238360446080E+077  -3.6610526782605273E+074   6.1082273565714646E+074  -8.5651233800277581E+074  -2.3109435399909255E+077   1.3339772437713657E-322   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           5  -2.3158417847463239E+077   7.2500609084405123E+211  -1.4511671804846646E+212  -1.1291404046862897E+214   1.1297430555965194E+214  -1.1315519681384021E+214   1.1345700234417464E+214  -1.1388020290468426E+214   2.2885094550634633E+214  -1.1388020293063294E+214   2.2788247511016358E+214  -2.2703539974430800E+214   2.2643130792956917E+214  -2.2606923730819798E+214   2.2594861114504656E+214  -2.2606923730825290E+214   2.2643130792967882E+214  -2.2703539974447314E+214   2.2788247511038417E+214  -1.1388020290468426E+214   1.1442547274013663E+214   2.2962734251281193E+077  -2.3023946114196610E+077  -1.2222947035072546E+075  -2.3060692414109937E+077  -6.0920565451741219E+074   8.5424602449005576E+074  -1.1006473825288709E+075  -2.3097205984547823E+077   1.3339772437713657E-322   0.0000000000000000        0.0000000000000000     
           6  -2.3158417847463239E+077  -7.2270193191020517E+211   1.4465564178249200E+212  -2.1727180499737796E+212  -1.1225227461435929E+214   1.1243259059175002E+214  -1.1273343664946642E+214   2.2752021181419337E+214  -2.2739766209027580E+214   3.4188513107839154E+214  -2.2643226770733807E+214   2.2558788314102947E+214  -2.2498571128940366E+214   2.2462479183181464E+214  -2.2450454925429677E+214   2.2462479183186918E+214  -2.2498571128951322E+214   2.2558788314119365E+214  -2.2643226770755794E+214   2.2752021181419327E+214  -1.1369883103218423E+214   1.1436491926447393E+214   2.2877503527264280E+077  -2.2963141738923614E+077  -1.7084982835590524E+075  -2.3024256148595372E+077  -8.5153172529826862E+074   1.0971526349226792E+075  -1.3445237967265904E+075  -2.3084983040941218E+077   1.3339772437713657E-322   0.0000000000000000     
           7  -2.3158417847463239E+077   7.2001991384523935E+211  -1.4411895343426447E+212   2.1646606025957242E+212  -2.8915889323848429E+212  -1.1159245526250436E+214   2.2619658236354035E+214  -2.2583009443241262E+214   3.4001239472999280E+214  -3.3934771366233532E+214   3.3905058079840280E+214  -2.2390493046428175E+214   2.2330499343049689E+214  -2.2294541391547894E+214   2.2282561782752530E+214  -2.2294541391553347E+214   2.2330499343060577E+214  -2.2390493046444574E+214   2.2474618296516755E+214  -2.2583009443241262E+214   2.2715839629491134E+214  -1.1351761923019697E+214   1.1430439783345415E+214   2.2792562909517360E+077  -2.2902549963182722E+077  -2.1931563745453716E+075  -2.2987929334939350E+077  -1.0930847791550190E+075   1.3395431826257918E+075  -1.5881417859585539E+075  -2.3072766565664614E+077   0.0000000000000000     
           8  -2.3158417847463239E+077  -7.1696286805403071E+211   1.4350721951030344E+212  -2.1554764702852270E+212   2.8793282467966027E+212   1.1063612227280247E+214  -2.2427114591369227E+214   3.3815011322667458E+214  -3.3712119006240311E+214   3.3645932445236575E+214  -3.3616345724155001E+214   3.3623311581692485E+214  -2.2139181766624045E+214   2.2103376545772489E+214  -2.2091447829177221E+214   2.2103376545777905E+214  -2.2139181766634924E+214   2.2198920738696878E+214  -2.2282688986167000E+214   2.2390620479655499E+214  -2.2522887873432731E+214   2.2679702811223477E+214  -1.1333656738009807E+214   1.1424390843011940E+214   2.2707911568615510E+077  -2.2842170224009414E+077  -2.6762726608253239E+075  -2.2951711744528056E+077  -1.3338661134813870E+075   1.5814182826908485E+075  -1.8315015554424225E+075   0.0000000000000000     
           9  -2.3158417847463239E+077   7.1353401970078574E+211  -1.4282108530032687E+212   2.1451753388162135E+212   1.1131787469311515E+214  -1.0956510645703935E+214   2.2211479067883036E+214  -3.3490725988040216E+214   3.3388323627850427E+214  -3.3322452855748803E+214   3.3293008092356353E+214  -3.3299942227052276E+214   3.3343266534527478E+214  -2.1889287515805309E+214   2.1877415880947388E+214  -2.1889287515810744E+214   2.1924921430786238E+214  -2.1984374690734134E+214   2.2067742516108272E+214  -2.2175158451705846E+214   2.2306794603355342E+214  -2.2462861942982891E+214   2.2643610682623639E+214  -1.1315567536334384E+214   1.1418345103752076E+214   2.2623548677029381E+077  -2.2782001959597238E+077  -3.1578508201095138E+075  -2.2915603149096452E+077  -1.5738770240799537E+075   2.3230630861374197E+077   0.0000000000000000     
          10  -2.3158417847463239E+077  -7.0973698344947462E+211   1.4206127402541781E+212   1.1198925760101034E+214  -1.1012459529645041E+214   2.2250412916366907E+214  -2.1973092311605654E+214   2.1719921892139064E+214  -3.3030364667235777E+214   3.2964843594664153E+214  -3.2935556031447209E+214   3.2942455033967093E+214  -3.2985551838611580E+214   3.3064915881853595E+214  -2.1640804894206101E+214   2.1652613317987169E+214  -2.1688057532475229E+214   2.1747194400718981E+214  -2.1830118806522237E+214   2.1936963822746537E+214  -2.2067900947372723E+214   2.2223140407759879E+214  -2.2402931533667930E+214   2.2607563199736532E+214  -1.1297494306147129E+214   1.1412302563871830E+214   2.2539473409121621E+077  -2.2722044609295862E+077  -3.6378945234693463E+075   1.5655259486586610E+075   5.0432845014848928E+074   0.0000000000000000     
