           1  -2.3158417847463239E+077  -4.2902964481385249E+154   4.2902964481385249E+154   2.8092113717867501E-003   3.4635045965278159E-003   4.0864309153218793E-003   4.6723489092082154E-003   5.2159523475408124E-003   5.7123182444405052E-003   6.1569514431642249E-003   6.5458253245905696E-003   6.8754182711720071E-003   7.1427455561931790E-003   7.3453863696516823E-003   7.4815057361649730E-003  -4.2902964481385249E+154   4.2902964481385249E+154  -4.2902964481385249E+154   4.2902964481385249E+154  -4.2902964481385249E+154   4.2902964481385249E+154  -1.6583790984750740E+126  -2.3158417847463311E+077  -4.2902964481385249E+154   4.2902964481385249E+154   3.4584595208887258E-323   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           2  -2.3158417847463239E+077                 -Infinity                  Infinity                  Infinity   3.4478686225046969E-003   4.0679786951071384E-003   4.6512456146016075E-003   5.1923870266683912E-003   5.6865021844006453E-003   6.1291163333523227E-003   6.5162212345606305E-003   6.8443114585981114E-003   7.1104161221571555E-003   7.3121257800854607E-003                 -Infinity                 -Infinity   4.2904985919902769E+154  -4.2904985919902769E+154   4.2904985919902769E+154  -4.2904985919902769E+154                  Infinity                  Infinity                 -Infinity                 -Infinity                  Infinity                  Infinity   9.8813129168249309E-324   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           3  -2.3158417847463239E+077                 -Infinity                       NaN                       NaN                  Infinity   4.0403515878872902E-003   4.6196493305723351E-003   5.1571046416972544E-003   5.6478500709883171E-003   6.0874414093840265E-003   6.4718979343967144E-003   6.7977384498552835E-003   7.0620127940201876E-003                 -Infinity                       NaN                       NaN                  Infinity  -4.0429722781946618E+150   4.0429722781946618E+150                 -Infinity                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           4  -2.3158417847463239E+077                       NaN                       NaN                       NaN                       NaN                  Infinity   4.5776303118903244E-003   5.1101837563678042E-003   5.5964481080348662E-003   6.0320197767782845E-003   6.4129546285435464E-003   6.7358036870060435E-003                 -Infinity                       NaN                       NaN                       NaN                       NaN                  Infinity                 -Infinity                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           5  -2.3158417847463239E+077                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity   5.0517288694251899E-003   5.5324109539782581E-003   5.9629752708750617E-003   6.3395232609018285E-003                 -Infinity                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           6  -2.3158417847463239E+077                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity   5.4558814823387723E-003   5.8804621956706606E-003                 -Infinity                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity   0.0000000000000000        0.0000000000000000     
           7  -2.3158417847463239E+077                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity                 -Infinity                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                  Infinity   0.0000000000000000     
           8  -2.3158417847463239E+077                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN   0.0000000000000000     
           9  -2.3158417847463239E+077                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN   0.0000000000000000     
          10  -2.3158417847463239E+077                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN   0.0000000000000000     
