           1   9.5003357175212112E-003   1.7322697133542109E-002   2.3335873449396496E-002   1.9544371541317392E-002   6.9881129335574114E-003   1.5245949748962319E-314   1.8231735619055555E-314   4.2439915819305446E-314
           2   9.5003357175212112E-003   1.6343334539126387E-002   2.0169354702867941E-002   9.5138752150037299E-003   1.5389960854144569E-002   1.7567122039381367E-003   4.1768819837020283E-314   4.2439915819305446E-314
           3   9.5003357175212112E-003   1.4616200154923436E-002   1.3362852392029365E-002   3.6318768708013460E-003   1.8884439013775390E-002   6.5189727885239801E-003   4.3977453692376086E-004   4.2439915819305446E-314
           4   9.5003357175212112E-003   1.1301757750344118E-002   4.4184196771274338E-003   3.9678802043480879E-003   1.5490681825971284E-002   1.2875914848198406E-002   2.2966908786332335E-003   4.2439915819305446E-314
           5   9.5003357175212112E-003   5.8074009896101047E-003  -2.9084541334244277E-003   7.2705646305369119E-003   8.5878854203838492E-003   1.7220820869530917E-002   6.2454709655641802E-003   4.2439915819305446E-314
           6   9.5003357175212112E-003  -9.5509178983935444E-004  -5.5173610354750874E-003   8.3783034043679872E-003   3.4993487456850287E-003   1.6654700807615799E-002   1.1392954785511725E-002   4.2439915819305446E-314
           7   9.5003357175212112E-003  -6.2266649211154580E-003  -3.5464553495936297E-003   4.8264640158714803E-003   2.8893259108889804E-003   1.1513597255931790E-002   1.4987286907350305E-002   4.2439915819305446E-314
           8   9.5003357175212112E-003  -6.8486235779784540E-003  -1.6502312872208923E-004  -1.2894982668584781E-003   4.9054065892527414E-003   5.0973706705098737E-003   1.3924083896255244E-002   4.2439915819305446E-314
           9   9.5003357175212112E-003  -1.6681921083030841E-003   1.2731629728712599E-003  -5.5831238977178260E-003   5.4284904213457701E-003   8.2415559173690473E-004   7.1502568325464786E-003   4.2439915819305446E-314
          10   9.5003357175212112E-003   7.0627596812293221E-003   2.5438293557829153E-004  -5.4248333961301890E-003   2.0677811161580132E-003  -7.2034297471726709E-004  -2.9947222282617016E-003   4.2439915819305446E-314
          11   9.5003357175212112E-003   1.4692980714955700E-002  -4.7930033243479491E-004  -1.9785172660672129E-003  -3.8533190700193792E-003  -2.1358912408156292E-003  -1.1823247060345474E-002   4.2439915819305446E-314
          12   9.5003357175212112E-003   1.7191565123116086E-002   2.2507093159673751E-003   1.3736536363388508E-003  -8.8762911018848388E-003  -6.4206792852811653E-003  -1.5283562977509709E-002   4.2439915819305446E-314
          13   9.5003357175212112E-003   1.3999581527517822E-002   8.5409932303807425E-003   2.3618552329536255E-003  -1.0703218320814500E-002  -1.3549461337337254E-002  -1.2738557508886639E-002   4.2439915819305446E-314
          14   9.5003357175212112E-003   8.3163461950906802E-003   1.4649471174126728E-002   1.6021524190324269E-003  -9.9430407965409758E-003  -1.9762511119423447E-002  -7.2441002515752102E-003   4.2439915819305446E-314
          15   9.5003357175212112E-003   4.5045599794223444E-003   1.5887042883992834E-002   1.2253511563241129E-003  -8.7440793261403180E-003  -2.0403410879359360E-002  -3.0473127790117968E-003   4.2439915819305446E-314
          16   9.5003357175212112E-003   4.7662258597969340E-003   1.0596797660625362E-002   2.0446739774322943E-003  -7.9748829671699665E-003  -1.3823852271119944E-002  -2.3691662367547545E-003   4.2439915819305446E-314
          17   9.5003357175212112E-003   7.6666210668897821E-003   1.7032197002520913E-003   2.4917054846310678E-003  -6.1498532314915137E-003  -2.9379826146006286E-003  -3.9371744308401430E-003   4.2439915819305446E-314
          18   9.5003357175212112E-003   9.5282036131441473E-003  -5.4954782436736115E-003   5.6652667660996286E-004  -1.3487343071131460E-003   6.8970344942299736E-003  -4.2740496642792794E-003   4.2439915819305446E-314
          19   9.5003357175212112E-003   7.5819360937419370E-003  -7.3852120219036485E-003  -3.3462590179722381E-003   5.9796580856926809E-003   1.1866707528195903E-002  -7.2851925162962551E-004   4.2439915819305446E-314
          20   9.5003357175212112E-003   2.3295701767979972E-003  -4.4821058759443944E-003  -5.9514972155176480E-003   1.2458836652989337E-002   1.2191233902383303E-002   6.1794110367658448E-003   4.2439915819305446E-314
          21   9.5003357175212112E-003  -2.8320234556532308E-003  -2.3464393196886502E-004  -3.6543913607852913E-003   1.4336521639495486E-002   1.1072559168945614E-002   1.3045037654345181E-002   4.2439915819305446E-314
          22   9.5003357175212112E-003  -4.2322915019137042E-003   2.5076175386038952E-003   3.9327346855674060E-003   1.0963339073421440E-002   1.1264285485991635E-002   1.6123207229502882E-002   4.2439915819305446E-314
          23   9.5003357175212112E-003  -4.8603624517449574E-004   3.9299223136163870E-003   1.2911687273048943E-002   5.9176885841230849E-003   1.2590748457984538E-002   1.3908824200958405E-002   4.2439915819305446E-314
          24   9.5003357175212112E-003   6.8766766262347515E-003   6.4813912014544429E-003   1.7903238046722704E-002   4.2895189660472396E-003   1.2587086552078783E-002   7.8495537387252567E-003   4.2439915819305446E-314
          25   9.5003357175212112E-003   1.4797802069884054E-002   1.1960944721790552E-002   1.6625217800683580E-002   8.1622085652951083E-003   9.3340837334624695E-003   1.0044808157088714E-003   4.2439915819305446E-314
          26   9.5003357175212112E-003   2.0689445293158651E-002   1.9312951084459632E-002   1.2055558657420556E-002   1.4457554959879637E-002   3.6922221545141239E-003  -3.9957238488545748E-003   4.2439915819305446E-314
          27   9.5003357175212112E-003   2.3464494708057667E-002   2.5184647641023267E-002   9.9100125072348836E-003   1.7439200653757474E-002  -1.1689719325049270E-003  -6.0665213392830713E-003   4.2439915819305446E-314
          28   9.5003357175212112E-003   2.3217092785284690E-002   2.6761778424282130E-002   1.3500477064902830E-002   1.3828901685152804E-002  -2.5382191404789917E-003  -5.3989935078756785E-003   4.2439915819305446E-314
          29   9.5003357175212112E-003   2.0461908095051010E-002   2.4104952492686245E-002   2.0523362236859084E-002   5.9913605803383176E-003  -4.7910155053283027E-004  -2.6708138232215219E-003   4.2439915819305446E-314
          30   9.5003357175212112E-003   1.5898553468158039E-002   1.9642141790203196E-002   2.4769105156826461E-002   2.0297024242371545E-004   2.6570654103568545E-003   1.2724742022669833E-003   4.2439915819305446E-314
          31   9.5003357175212112E-003   1.0676957047095361E-002   1.5522704409541187E-002   2.1476486856669478E-002   1.2888080021932523E-003   4.8344270530105244E-003   5.2438497362076184E-003   4.2439915819305446E-314
          32   9.5003357175212112E-003   6.3681797573450398E-003   1.1677869609500242E-002   1.1574395689636276E-002   8.3866811525272877E-003   6.2302571860826054E-003   7.7965079467683515E-003   4.2439915819305446E-314
          33   9.5003357175212112E-003   4.1660881751665142E-003   6.4854437832287714E-003   8.9925063016579041E-004   1.5743467017831511E-002   8.5571515349437133E-003   7.9969208361911695E-003   4.2439915819305446E-314
          34   9.5003357175212112E-003   3.8819219677091142E-003  -6.8844109824196462E-004  -4.7063599560232209E-003   1.7626619352721584E-002   1.2550754401137773E-002   6.3255220115952197E-003   4.2439915819305446E-314
          35   9.5003357175212112E-003   3.8618916563992307E-003  -7.7232725703566089E-003  -3.8210755034068095E-003   1.2752478531059618E-002   1.6254431246093753E-002   4.6288002325850647E-003   4.2439915819305446E-314
          36   9.5003357175212112E-003   2.3347675199964306E-003  -1.0862649489970549E-002   1.8001026739658879E-004   4.6630726836716660E-003   1.6151813181651310E-002   4.7039485618259880E-003   4.2439915819305446E-314
          37   9.5003357175212112E-003  -7.2481190214424116E-004  -7.9318469405791694E-003   2.5616415070703856E-003  -1.6973737719375057E-003   1.0315501512972058E-002   6.4867807364311332E-003   4.2439915819305446E-314
          38   9.5003357175212112E-003  -3.0193767673851782E-003  -5.8775585760018328E-004   1.2737145380555788E-003  -4.0152720590250776E-003   5.4490622178140265E-004   7.5996456446900109E-003   4.2439915819305446E-314
          39   9.5003357175212112E-003  -1.5461197344449735E-003   6.6142938313087582E-003  -1.8066438835371262E-003  -3.8695595782082754E-003  -8.6078727191744916E-003   5.0474899240712610E-003   4.2439915819305446E-314
          40   9.5003357175212112E-003   4.7397141562150330E-003   9.6703370861806852E-003  -3.2842410058187411E-003  -4.3963039717484107E-003  -1.3195251293992918E-002  -2.1479617967482068E-003   4.2439915819305446E-314
          41   9.5003357175212112E-003   1.3447915525811448E-002   8.2265900993815783E-003  -1.7680335284962195E-003  -6.8599151498535916E-003  -1.2830228241263704E-002  -1.1544655949493875E-002   4.2439915819305446E-314
          42   9.5003357175212112E-003   1.9861662927907097E-002   5.5750494192740360E-003   9.8859405224395415E-004  -9.5450672327646296E-003  -1.0644521242519051E-002  -1.8403024067908298E-002   4.2439915819305446E-314
          43   9.5003357175212112E-003   2.0094366348186773E-002   5.3850466410828605E-003   2.2405065640577022E-003  -9.8498298133071396E-003  -1.0135294567607468E-002  -1.8777011385452402E-002   4.2439915819305446E-314
          44   9.5003357175212112E-003   1.3980705096192418E-002   8.1273957930791570E-003   1.2288190380848447E-003  -7.1742959667517037E-003  -1.1729951332347652E-002  -1.2352216380480494E-002   4.2439915819305446E-314
          45   9.5003357175212112E-003   5.2809085251498810E-003   1.0605774693722619E-002  -1.6358950742923135E-004  -3.5269713306032846E-003  -1.2337233685098713E-002  -2.7143904199332619E-003   4.2439915819305446E-314
          46   9.5003357175212112E-003  -1.0350371565222213E-003   9.0432614023184480E-003   3.1634269312202879E-004  -1.2545637202139063E-003  -8.3394522957451755E-003   5.2134491414007438E-003   4.2439915819305446E-314
          47   9.5003357175212112E-003  -2.1959234839122217E-003   2.7847476619567210E-003   2.5999312544766661E-003  -3.7013183067771444E-004   7.9083766077932532E-004   8.4812208521877590E-003   4.2439915819305446E-314
          48   9.5003357175212112E-003   8.3462435959564488E-004  -4.7601227695660909E-003   4.1854836134500211E-003   1.5485041575502212E-003   1.1541845847219267E-002   7.7037243372896635E-003   4.2439915819305446E-314
          49   9.5003357175212112E-003   4.6416353460374850E-003  -8.6798201724106946E-003   2.8901392997244240E-003   6.6059898897433637E-003   1.8852177494647782E-002   5.9509498309038055E-003   4.2439915819305446E-314
          50   9.5003357175212112E-003   6.3022878374283690E-003  -6.3682379945531756E-003  -3.4462956760905779E-004   1.3768728365339298E-002   1.9872657181908823E-002   5.9618672544397488E-003   4.2439915819305446E-314
          51   9.5003357175212112E-003   5.5648708914939459E-003   6.4150805010496168E-004  -1.5896354167920877E-003   1.8961588165559672E-002   1.5858443985213862E-002   7.9915134697896260E-003   4.2439915819305446E-314
          52   9.5003357175212112E-003   4.5787408370878812E-003   8.3281293450320204E-003   2.7772111137497665E-003   1.8323675422395248E-002   1.0642888991923038E-002   9.9896202942780614E-003   4.2439915819305446E-314
          53   9.5003357175212112E-003   5.7622872337757085E-003   1.3686432706711917E-002   1.2375980785144338E-002   1.1915761484662227E-002   7.1958436461015147E-003   9.6338769790458093E-003   4.2439915819305446E-314
          54   9.5003357175212112E-003   9.8514813940158378E-003   1.6748409879399347E-002   2.2187599679113750E-002   4.4385601313032732E-003   5.5414683484193549E-003   6.2429255849241515E-003   4.2439915819305446E-314
          55   9.5003357175212112E-003   1.5567555735938049E-002   1.9449565949530997E-002   2.6145348338520974E-002   1.7368831030738271E-003   3.7868799003603760E-003   1.1082642312314895E-003   4.2439915819305446E-314
          56   9.5003357175212112E-003   2.0741701392808301E-002   2.2848179500402833E-002   2.2217218728180083E-002   5.7678184902117064E-003   8.4959956363724184E-004  -3.6326384699225901E-003   4.2439915819305446E-314
          57   9.5003357175212112E-003   2.3656617820606178E-002   2.5563273365625253E-002   1.4280631192758542E-002   1.2730689834950792E-002  -1.9778710399925873E-003  -6.3435388172378218E-003   4.2439915819305446E-314
          58   9.5003357175212112E-003   2.3548623042773702E-002   2.4956466788974761E-002   8.8020821810256920E-003   1.6361275423925264E-002  -2.1802855163813033E-003  -6.3814997474582556E-003   4.2439915819305446E-314
          59   9.5003357175212112E-003   2.0319738893697235E-002   1.9907516007657302E-002   9.2924109345095436E-003   1.3409652995689138E-002   1.2674425515977680E-003  -3.7785212884607730E-003   4.2439915819305446E-314
          60   9.5003357175212112E-003   1.4306457338197621E-002   1.2285463814930928E-002   1.3484797790240286E-002   6.3672638740759988E-003   6.5135418386356170E-003   1.0327113081298449E-003   4.2439915819305446E-314
          61   9.5003357175212112E-003   6.5902801131149493E-003   5.4689847418308655E-003   1.5588221924841219E-002   1.1508692625893401E-003   1.0346926945922041E-002   6.9617156445328831E-003   4.2439915819305446E-314
          62   9.5003357175212112E-003  -6.7728596759677258E-004   1.4422790248174128E-003   1.1531581214178362E-002   1.8673216245709140E-003   1.1049763879013345E-002   1.1989235206037238E-002   4.2439915819305446E-314
          63   9.5003357175212112E-003  -4.8508828770872665E-003  -6.1154564550693416E-004   2.5384618805174746E-003   7.2970434977882009E-003   9.7086413171775590E-003   1.3756159938090672E-002   4.2439915819305446E-314
          64   9.5003357175212112E-003  -4.3394644825057995E-003  -2.9360801001416582E-003  -6.0550770684141180E-003   1.2143412567429382E-002   8.7743664649496452E-003   1.1037806464698752E-002   4.2439915819305446E-314
          65   9.5003357175212112E-003   2.0482836762788885E-005  -6.3927082804978198E-003  -9.3837838161386876E-003   1.1662115647045536E-002   9.2493921960268843E-003   4.9709571495787225E-003   4.2439915819305446E-314
          66   9.5003357175212112E-003   5.1568067332293920E-003  -8.9874116806761741E-003  -6.7903225308358975E-003   5.4038569325454795E-003   9.2555153679096894E-003  -1.2702955553817556E-003   4.2439915819305446E-314
          67   9.5003357175212112E-003   7.8068368886882438E-003  -7.4579361727014600E-003  -1.7264792312828535E-003  -2.9131624843266295E-003   5.6482499735924403E-003  -4.5408258080978751E-003   4.2439915819305446E-314
          68   9.5003357175212112E-003   7.0181814401993883E-003  -6.3961962738182544E-004   1.6141984894503228E-003  -8.8076500335555093E-003  -2.6525202250726925E-003  -4.1124153193047349E-003   4.2439915819305446E-314
          69   9.5003357175212112E-003   4.9251795876856675E-003   8.6671969034264294E-003   1.7654027877879782E-003  -1.0543943067865446E-002  -1.2849806422005098E-002  -2.2939488580762824E-003   4.2439915819305446E-314
          70   9.5003357175212112E-003   4.9127589342196996E-003   1.5306459854377032E-002   5.4400677933774981E-004  -9.7502440884879409E-003  -1.9853034714351132E-002  -2.5196304697971974E-003   4.2439915819305446E-314
          71   9.5003357175212112E-003   8.6280854279837359E-003   1.5635001459064352E-002   4.6199932044073129E-004  -8.9079012961435621E-003  -2.0037211699666407E-002  -6.3897641293305758E-003   4.2439915819305446E-314
          72   9.5003357175212112E-003   1.4303443937173276E-002   1.0382601863394545E-002   1.8591825361392921E-003  -8.5126031889562557E-003  -1.4039968707468797E-002  -1.2045149781940377E-002   4.2439915819305446E-314
          73   9.5003357175212112E-003   1.7799456930250170E-002   3.9681575733782901E-003   2.7873112011147947E-003  -6.8908533848457756E-003  -6.1569539659705906E-003  -1.5216291041486023E-002   4.2439915819305446E-314
          74   9.5003357175212112E-003   1.5738640725570695E-002   7.5415781790491923E-004   1.5727567786055453E-003  -2.6475854496091984E-003  -7.3843882016766003E-004  -1.2348702594543208E-002   4.2439915819305446E-314
          75   9.5003357175212112E-003   8.3352556208138237E-003   1.5355131988280570E-003  -9.0490166216274093E-004   3.1308156560721691E-003   1.2741535302800504E-003  -3.4951930506738867E-003   4.2439915819305446E-314
          76   9.5003357175212112E-003  -4.8570408813739798E-004   3.4147049159139247E-003  -1.7656695219232220E-003   7.4387591509042410E-003   2.5547493631237314E-003   7.4264600112800352E-003   4.2439915819305446E-314
          77   9.5003357175212112E-003  -5.8183144009283493E-003   3.0214832279732082E-003   9.5801745522763535E-004   8.2369319978647122E-003   6.2741843873080089E-003   1.5267431817378201E-002   4.2439915819305446E-314
          78   9.5003357175212112E-003  -5.0802950129905733E-003  -8.2649749201343069E-005   6.0074449839224425E-003   6.7346237461984940E-003   1.2717084620930541E-002   1.7013077820259799E-002   4.2439915819305446E-314
          79   9.5003357175212112E-003   5.8958465788689317E-004  -2.9161056721761060E-003   9.7235184389636662E-003   6.5390222423284457E-003   1.8741854493640929E-002   1.3377511771515284E-002   4.2439915819305446E-314
          80   9.5003357175212112E-003   7.6240875359780517E-003  -1.7429158199990958E-003   9.5136706183122886E-003   1.0162319288546284E-002   2.0399063005774543E-002   7.7087129336780805E-003   4.2439915819305446E-314
          81   9.5003357175212112E-003   1.2769146559503029E-002   4.5781349226242151E-003   6.6772201168642520E-003   1.6161654104921194E-002   1.6313517849140573E-002   3.3055878897615782E-003   4.2439915819305446E-314
          82   9.5003357175212112E-003   1.5038103971974952E-002   1.3484125376700214E-002   5.6699109608899598E-003   1.9845941727814294E-002   8.9043442354522478E-003   1.3595884531569158E-003   4.2439915819305446E-314
          83   9.5003357175212112E-003   1.5539858346038164E-002   2.0813401748761118E-002   1.0131925812235400E-002   1.7267365642918534E-002   2.3568994890606314E-003   9.7082244592946337E-004   4.2439915819305446E-314
          84   9.5003357175212112E-003   1.5851859969301826E-002   2.4136855301456935E-002   1.9060595027752529E-002   9.1432928583418827E-003  -7.6552920317313764E-004   6.8606093011402828E-004   4.2439915819305446E-314
          85   9.5003357175212112E-003   1.6641546997172296E-002   2.4128726478647475E-002   2.6764544583587291E-002   1.0213736248015463E-003  -1.0287740394235058E-003  -1.3276090043296907E-004   4.2439915819305446E-314
          86   9.5003357175212112E-003   1.7516709856360523E-002   2.2917636057790229E-002   2.7242934668031227E-002  -1.0458735225615644E-003  -5.5483335693500165E-004  -1.1422297647506836E-003   4.2439915819305446E-314
          87   9.5003357175212112E-003   1.7745059658419368E-002   2.1439743669693468E-002   1.9411879888380779E-002   4.2414979908064962E-003  -3.5050989660185134E-004  -1.7195043812385487E-003   4.2439915819305446E-314
          88   9.5003357175212112E-003   1.6846817518414180E-002   1.8533189341918988E-002   8.2501468652835530E-003   1.2215147223405148E-002   6.6337124724869878E-004  -1.5249071607753100E-003   4.2439915819305446E-314
          89   9.5003357175212112E-003   1.4543839462589926E-002   1.2613843975200181E-002   6.6825982024786880E-004   1.6286241795481573E-002   4.0437462704608924E-003  -4.0156466530658725E-004   4.2439915819305446E-314
          90   9.5003357175212112E-003   1.0501910945364996E-002   4.1629263060373872E-003  -4.3304289560084329E-005   1.3411352811649704E-002   9.3993479526493957E-003   1.9373593608421483E-003   4.2439915819305446E-314
          91   9.5003357175212112E-003   4.6170933811820504E-003  -3.7503301159612116E-003   3.6274799492230676E-003   6.2029888490959528E-003   1.3884577694199011E-002   5.6677607127144057E-003   4.2439915819305446E-314
