           1   7.2010457517177105E-004   1.4304420001181512E-003   2.1294553886217942E-003   2.8091840993717536E-003   3.4634724039048835E-003   4.0863949660162801E-003   4.6723105025215199E-003   5.2159128715907445E-003   5.7122791259907541E-003   6.1569140960574869E-003   6.5457910986485880E-003   6.8753884034095008E-003   7.1427211261089049E-003   7.3453682602125387E-003   7.4814946018932731E-003   7.5498673699211640E-003   7.5498673699211640E-003   7.4814946018932739E-003   7.3453682602125387E-003   7.1427211261089057E-003   6.8753884034095016E-003   6.5457910986485889E-003   6.1569140960574869E-003   5.7122791259907541E-003   5.2159128715907445E-003   4.6723105025215199E-003   4.0863949660162819E-003   3.4634724039048844E-003   2.8091840993717545E-003   2.1294553886217964E-003   1.4304420001181534E-003   7.2010457517177279E-004
           2   7.2010457517177105E-004   1.4243653527130898E-003   2.1198025650074736E-003   2.7964500647654025E-003   3.4477724796958117E-003   4.0678713331493187E-003   4.6511309138843673E-003   5.1922691328178385E-003   5.6863853584417463E-003   6.1290047977010497E-003   6.5161190204124997E-003   6.8442222602291018E-003   7.1103431634030340E-003   7.3120716978253121E-003   7.4475809786497694E-003   7.5156438128451304E-003   7.5156438128451313E-003   7.4475809786497694E-003   7.3120716978253113E-003   7.1103431634030358E-003   6.8442222602291035E-003   6.5161190204124997E-003   6.1290047977010488E-003   5.6863853584417463E-003   5.1922691328178385E-003   4.6511309138843673E-003   4.0678713331493196E-003   3.4477724796958126E-003   2.7964500647654046E-003   2.1198025650074749E-003   1.4243653527130917E-003   7.2010457517177279E-004
           3   7.2010457517177105E-004   1.4160829179302235E-003   2.1054525345855207E-003   2.7773850572596578E-003   3.4242670329039282E-003   4.0401383160373538E-003   4.6194214809498497E-003   5.1568704495957504E-003   5.6476180008889687E-003   6.0872198490108534E-003   6.4716948915507846E-003   6.7975612629860849E-003   7.0618678669953821E-003   7.2622211020438787E-003   7.3968065382095070E-003   7.4644053489412816E-003   7.4644053489412833E-003   7.3968065382095062E-003   7.2622211020438778E-003   7.0618678669953838E-003   6.7975612629860866E-003   6.4716948915507838E-003   6.0872198490108526E-003   5.6476180008889687E-003   5.1568704495957504E-003   4.6194214809498497E-003   4.0401383160373538E-003   3.4242670329039295E-003   2.7773850572596604E-003   2.1054525345855215E-003   1.4160829179302250E-003   7.2010457517177279E-004
           4   7.2010457517177105E-004   1.4061483794666175E-003   2.0867434360620882E-003   2.7520577080701160E-003   3.3930092782633362E-003   4.0032587003463859E-003   4.5772539917191520E-003   5.1097969621375942E-003   5.5960648199952839E-003   6.0316538482710208E-003   6.4126192852721137E-003   6.7355110490071183E-003   6.9974049816626267E-003   7.1959293312292318E-003   7.3292862304550023E-003   7.3962679786097217E-003   7.3962679786097225E-003   7.3292862304550014E-003   7.1959293312292318E-003   6.9974049816626275E-003   6.7355110490071191E-003   6.4126192852721120E-003   6.0316538482710208E-003   5.5960648199952839E-003   5.1097969621375942E-003   4.5772539917191520E-003   4.0032587003463850E-003   3.3930092782633379E-003   2.7520577080701182E-003   2.0867434360620891E-003   1.4061483794666184E-003   7.2010457517177279E-004
           5   7.2010457517177105E-004   1.3948517182596793E-003   2.0642143213861551E-003   2.7206399703983233E-003   3.3540763482398195E-003   3.9573159790199939E-003   4.5247239105221833E-003   5.0511552416198525E-003   5.5318425286586719E-003   5.9624325931309525E-003   6.3390259447343132E-003   6.6582120957597067E-003   6.9171004469962523E-003   7.1133464654452964E-003   7.2451729167743199E-003   7.3113859602262537E-003   7.3113859602262528E-003   7.2451729167743190E-003   7.1133464654452973E-003   6.9171004469962515E-003   6.6582120957597067E-003   6.3390259447343115E-003   5.9624325931309525E-003   5.5318425286586719E-003   5.0511552416198525E-003   4.5247239105221824E-003   3.9573159790199930E-003   3.3540763482398208E-003   2.7206399703983246E-003   2.0642143213861564E-003   1.3948517182596797E-003   7.2010457517177279E-004
           6   7.2010457517177105E-004   1.3822089854875833E-003   2.0384511205677196E-003   2.6834751857274940E-003   3.3075945871424051E-003   3.9024157549403774E-003   4.4619501618928196E-003   4.9810780489124755E-003   5.4550965217821613E-003   5.8797127958079964E-003   6.2510814802589441E-003   6.5658394028207528E-003   6.8211360670052332E-003   7.0146594666878614E-003   7.1446570239932774E-003   7.2099514609118998E-003   7.2099514609118981E-003   7.1446570239932766E-003   7.0146594666878623E-003   6.8211360670052306E-003   6.5658394028207511E-003   6.2510814802589432E-003   5.8797127958079964E-003   5.4550965217821613E-003   4.9810780489124755E-003   4.4619501618928178E-003   3.9024157549403769E-003   3.3075945871424055E-003   2.6834751857274944E-003   2.0384511205677209E-003   1.3822089854875839E-003   7.2010457517177279E-004
           7   7.2010457517177105E-004   1.3681007529590750E-003   2.0098835344083063E-003   2.6410844813592169E-003   3.2537886127484814E-003   3.8386942562967491E-003   4.3890752592339417E-003   4.8997240340172945E-003   5.3660005471096494E-003   5.7836817283016392E-003   6.1489849921368576E-003   6.4586020956894051E-003   6.7097290985241118E-003   6.9000917556153287E-003   7.0279661132620535E-003   7.0921941214796011E-003   7.0921941214796003E-003   7.0279661132620526E-003   6.9000917556153278E-003   6.7097290985241092E-003   6.4586020956894016E-003   6.1489849921368576E-003   5.7836817283016392E-003   5.3660005471096494E-003   4.8997240340172945E-003   4.3890752592339400E-003   3.8386942562967491E-003   3.2537886127484805E-003   2.6410844813592169E-003   2.0098835344083072E-003   1.3681007529590761E-003   7.2010457517177279E-004
           8   7.2010457517177105E-004   1.3524392445344567E-003   1.9786706142691252E-003   2.5940697909769377E-003   3.1930333438363323E-003   3.7663420041706090E-003   4.3062677675477154E-003   4.8072774763660373E-003   5.2647563118728155E-003   5.6745567984224279E-003   6.0329676198786677E-003   6.3367429523411428E-003   6.5831317593582931E-003   6.7699027057395245E-003   6.8953643648722090E-003   6.9583805365430237E-003   6.9583805365430245E-003   6.8953643648722081E-003   6.7699027057395210E-003   6.5831317593582905E-003   6.3367429523411385E-003   6.0329676198786677E-003   5.6745567984224279E-003   5.2647563118728155E-003   4.8072774763660365E-003   4.3062677675477145E-003   3.7663420041706085E-003   3.1930333438363306E-003   2.5940697909769372E-003   1.9786706142691257E-003   1.3524392445344582E-003   7.2010457517177279E-004
           9   7.2010457517177105E-004   1.3352519830943986E-003   1.9447497734670484E-003   2.5429463882299165E-003   3.1258646539852378E-003   3.6856444210266854E-003   4.2137317206190888E-003   4.7039487131427440E-003   5.1515930510061978E-003   5.5525850575954593E-003   5.9032920189306063E-003   6.2005378535949377E-003   6.4416306572800718E-003   6.6243870562216964E-003   6.7471519801704603E-003   6.8088136509644702E-003   6.8088136509644719E-003   6.7471519801704594E-003   6.6243870562216912E-003   6.4416306572800683E-003   6.2005378535949333E-003   5.9032920189306054E-003   5.5525850575954593E-003   5.1515930510061978E-003   4.7039487131427422E-003   4.2137317206190888E-003   3.6856444210266841E-003   3.1258646539852361E-003   2.5429463882299156E-003   1.9447497734670484E-003   1.3352519830944003E-003   7.2010457517177279E-004
          10   7.2010457517177105E-004   1.3166523838144301E-003   1.9080037718805516E-003   2.4880035781966797E-003   3.0529116120070771E-003   3.5970240943302197E-003   4.1117285430025746E-003   4.5899772877232674E-003   5.0267672568449434E-003   5.4180426477690863E-003   5.7602517660404438E-003   6.0502951585378285E-003   6.2855461411681140E-003   6.4638742446030822E-003   6.5836645019232325E-003   6.6438320740082992E-003   6.6438320740083000E-003   6.5836645019232316E-003   6.4638742446030770E-003   6.2855461411681088E-003   6.0502951585378250E-003   5.7602517660404412E-003   5.4180426477690863E-003   5.0267672568449426E-003   4.5899772877232656E-003   4.1117285430025746E-003   3.5970240943302176E-003   3.0529116120070758E-003   2.4880035781966784E-003   1.9080037718805514E-003   1.3166523838144316E-003   7.2010457517177279E-004
