           1   2.7012921631876657E-003   5.2654139084086955E-003   7.6732101850400525E-003   9.8197044918211171E-003   1.1631800539570622E-002   1.3047789570752115E-002   1.4019451777200360E-002   1.0856594466142731E-002   3.6571039017124023E-003   1.0602860545932897E-314   2.1234194757083591E-314   1.0602860540992241E-314   5.3014302680257921E-315   1.0617097388423108E-314   1.5904290828780659E-314   4.2439915824246103E-314
           2   2.7012921631876657E-003   5.1811776084396879E-003   7.5420866910813683E-003   9.6519006741803970E-003   1.1433030755999126E-002   1.2824822687831292E-002   1.2866218092971502E-002   6.0664710258324650E-003   8.1992103068623465E-003   9.1366257173727317E-004  -5.2836270423150147E-315   2.2537303080682839E-314   1.3255354084059968E-314   7.1232210928549225E-318   3.7117125507459214E-314   4.2439915824246103E-314
           3   2.7012921631876657E-003   5.0672171736470531E-003   7.3482315382569505E-003   9.4019810111594607E-003   1.1136991738369066E-002   1.2264483174380411E-002   1.0003846251110039E-002   3.5079709323608439E-003   1.0388324681211460E-002   3.4192276821116072E-003   2.2826239489741890E-004   2.5202249083932288E-314   2.0218372696605701E-314   1.9782607874036830E-315   5.0388488840166628E-314   4.2439915824246103E-314
           4   2.7012921631876657E-003   4.9320433194001909E-003   7.0975982815001462E-003   9.0724301235605917E-003   1.0689174796760334E-002   1.0857679859704787E-002   6.0833751841973729E-003   4.2912845194706204E-003   9.1173993280603098E-003   6.8686920168495877E-003   1.1967035806189413E-003   5.7027312419324773E-005   2.3869555887130525E-314   2.0600804125777958E-314   4.9579604930403917E-314   4.2439915824246103E-314
           5   2.7012921631876657E-003   4.7805813519409910E-003   6.7993162346000101E-003   8.6534175054776112E-003   9.8795408648883337E-003   8.2160031647220376E-003   2.9079574151374024E-003   6.7280394075520866E-003   6.0789551003336013E-003   9.4629102550791138E-003   3.2974626065364679E-003   3.8453527176905889E-004   1.4247262950311083E-005   4.7279826744173679E-314   3.9747156672140782E-314   4.2439915824246103E-314
           6   2.7012921631876657E-003   4.6139909646931206E-003   6.4599033986445856E-003   8.0775157398600556E-003   8.3479763491174294E-003   4.6638107483813083E-003   2.0130405265682246E-003   8.0482523311210252E-003   4.0480942789767656E-003   9.6713795076913550E-003   6.2108061677525767E-003   1.3472765873433195E-003   1.1744499388188293E-004   3.5594260533049731E-006   3.2469350615488573E-314   4.2439915824246103E-314
           7   2.7012921631876657E-003   4.4307151875913288E-003   6.0634538321332268E-003   7.1650519981485677E-003   5.8284185877648395E-003   1.3697938460275171E-003   3.2881622503986578E-003   6.8613060166624953E-003   4.4214801438680947E-003   7.6104077479092515E-003   8.7736459858010624E-003   3.2178329218227730E-003   4.9944205431084478E-004   3.4681882617459780E-005   8.8925949307825359E-007   4.2439915824246103E-314
           8   2.7012921631876657E-003   4.2232845323330916E-003   5.5343082338418816E-003   5.6434393253551127E-003   2.5288866431766111E-003  -3.3104437876771181E-004   4.9767002602926136E-003   4.1721258439786999E-003   6.2011102707593734E-003   5.0433534141673978E-003   9.6578499605455576E-003   5.7972688864144552E-003   1.4444687886638911E-003   1.7347394041347737E-004   9.9988410339131244E-006   4.2439915824246103E-314
           9   2.7012921631876657E-003   3.9631470958049484E-003   4.7048910757279180E-003   3.3164464155495859E-003  -7.0703259388076392E-004   8.6663526904489502E-006   5.1381837216961553E-003   2.1908601110619723E-003   7.1845895868781545E-003   3.9183942548086052E-003   8.4247060494939303E-003   8.2537326546822682E-003   3.1594299261749384E-003   5.8896017185037716E-004   5.7451744686827593E-005   4.2439915824246103E-314
          10   2.7012921631876657E-003   3.5730691589795894E-003   3.3432840527623823E-003   3.3113689105166604E-004  -2.7589522412153808E-003   1.4510913628253963E-003   3.2818116615446766E-003   2.1935257020190787E-003   6.1044731329134884E-003   4.7352581995054452E-003   6.0230253591116775E-003   9.4801898763962160E-003   5.5049259863463535E-003   1.5138447414024393E-003   2.2333930573575260E-004   4.2439915824246103E-314
